history_date,entry_id,entry_name,entry_sink_value,entry_faucet_value
2022-04-08,58.0,Researching Time Productivity,-8950431343.0,0.0
2022-04-08,59.0,Researching Material Productivity,-16160509443.0,0.0
2022-04-08,60.0,Copying,-1234136661.0,0.0
2022-04-08,72.0,Contract Brokers Fee,-8920602092.0,0.0
2022-04-08,73.0,Contract Sales Tax,-5947937586.0,0.0
2022-04-08,80.0,Contract Brokers Fee (corp),-1463397804.0,0.0
2022-04-08,85.0,Bounty Prizes,0.0,844956844132.0
2022-04-08,86.0,Advertisement Listing Fee,-240750000.0,0.0
2022-04-08,87.0,Medal Creation,-45000000.0,0.0
2022-04-08,88.0,Medal Issued,-110000000.0,0.0
2022-04-08,96.0,Planetary Import Tax,-802687202.0,0.0
2022-04-08,97.0,Planetary Export Tax,-3781432386.0,0.0
2022-04-08,98.0,Planetary Construction,-12542465000.0,0.0
2022-04-08,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,609832470555.16
2022-04-08,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,14743340399.34
2022-04-08,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,371356824989.12
2022-04-08,101.0,Bounty Surcharge,-954713525.0,0.0
2022-04-08,114.0,War ally contract,-9000000.0,0.0
2022-04-08,117.0,Security Processing Fee,-1604000000.0,0.0
2022-04-08,120.0,Industry Job Tax,-1389478012.0,0.0
2022-04-08,122.0,Infrastructure Hub maintenance,-32837000000.0,0.0
2022-04-08,123.0,Asset Safety recovery Tax,-34370286654.0,0.0
2022-04-08,125.0,Project Discovery reward,0.0,25017786877.0
2022-04-08,127.0,Reprocessing Tax,-1135309084.0,0.0
2022-04-08,128.0,Jump Clone Activation Fee,-2025900000.0,0.0
2022-04-08,135.0,Reactions,-31420826290.0,0.0
2022-04-08,141.0,Skill Purchase,-225584338200.0,0.0
2022-04-08,145.0,Hypernet Relay Tax,-38932501394.0,0.0
2022-04-08,147.0,Redeemed ISK token,0.0,382535000.0
2022-04-08,149.0,SCC surcharge,-56475917528.0,0.0
2022-04-08,155.0,ESS Main Bank Autopayment,0.0,369707253181.0
2022-04-08,156.0,First Day ISK Bonus,0.0,267000000.0
2022-04-09,-66.0,Structure Module (Market),-34100000000.0,35800000000.0
2022-04-09,-41.0,Planetary Industry (Market),-231466933.75,0.0
2022-04-09,-25.0,Asteroid (Market),0.0,32974498.86
2022-04-09,-17.0,Commodity (Market),-9666104308.63,1274723806035.01
2022-04-09,-16.0,Skill (Market),-80826847910.0,0.0
2022-04-09,-9.0,Blueprint (Market),-135537755884.99,0.0
2022-04-09,13.0,Office Rental Fee,-11029849269.0,0.0
2022-04-09,15.0,Repair Bill,-5591221347.0,3257258.0
2022-04-09,19.0,Insurance,-38352155847.0,103169622676.0
2022-04-09,26.0,LP Store,-289373840000.0,0.0
2022-04-09,27.0,Agent Location Services,-62880000.0,0.0
2022-04-09,33.0,Agent Mission Reward,-238559099.0,116506534387.0
2022-04-09,35.0,CSPA,-61482590.0,0.0
2022-04-09,39.0,Corporation Registration Fee,-502337200.0,380752400.0
2022-04-09,40.0,Corporation Logo Change Cost,-4700.0,0.0
2022-04-09,41.0,Release Of Impounded Property,-110811857.0,0.0
2022-04-09,46.0,Brokers Fee,-275230743466.0,0.0
2022-04-09,48.0,Alliance Registration Fee,-10000000000.0,5000000000.0
2022-04-09,49.0,War Fee,-2900000000.0,0.0
2022-04-09,50.0,Alliance Maintainance Fee,-876000000.0,0.0
2022-04-09,51.0,Contraband Fine,-105392280.0,0.0
2022-04-09,54.0,Transaction Tax,-916502607452.0,0.0
2022-04-09,55.0,Jump Clone Installation Fee,-1068300000.0,0.0
2022-04-09,56.0,Manufacturing,-65550226853.0,0.0
2022-04-09,57.0,Researching Technology,-681513644.0,0.0
2022-04-09,58.0,Researching Time Productivity,-10614608082.0,0.0
2022-04-09,59.0,Researching Material Productivity,-15848362290.0,0.0
2022-04-09,60.0,Copying,-4873034883.0,0.0
2022-04-09,72.0,Contract Brokers Fee,-11556919423.0,0.0
2022-04-09,73.0,Contract Sales Tax,-5984367736.0,0.0
2022-04-09,80.0,Contract Brokers Fee (corp),-1736021933.0,0.0
2022-04-09,85.0,Bounty Prizes,0.0,898123497105.0
2022-04-09,86.0,Advertisement Listing Fee,-495250000.0,0.0
2022-04-09,87.0,Medal Creation,-55000000.0,0.0
2022-04-09,88.0,Medal Issued,-75000000.0,0.0
2022-04-09,96.0,Planetary Import Tax,-803302546.0,0.0
2022-04-09,97.0,Planetary Export Tax,-3783140322.0,0.0
2022-04-09,98.0,Planetary Construction,-15808185000.0,0.0
2022-04-09,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,59370000000.0
2022-04-09,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,23395710858.32
2022-04-09,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,331271040789.07
2022-04-09,101.0,Bounty Surcharge,-1221043387.0,0.0
2022-04-09,117.0,Security Processing Fee,-2494000000.0,0.0
2022-04-09,120.0,Industry Job Tax,-2069770913.0,0.0
2022-04-09,122.0,Infrastructure Hub maintenance,-33544000000.0,0.0
2022-04-09,123.0,Asset Safety recovery Tax,-91168412600.0,0.0
2022-04-09,125.0,Project Discovery reward,0.0,27873061379.0
2022-04-09,127.0,Reprocessing Tax,-1073272568.0,0.0
2022-04-09,128.0,Jump Clone Activation Fee,-2236500000.0,0.0
2022-04-09,135.0,Reactions,-24532456355.0,0.0
2022-04-09,141.0,Skill Purchase,-258453933400.0,0.0
2022-04-09,145.0,Hypernet Relay Tax,-47947551712.0,0.0
2022-04-09,147.0,Redeemed ISK token,0.0,388260000.0
2022-04-09,149.0,SCC surcharge,-75775176239.0,0.0
2022-04-09,155.0,ESS Main Bank Autopayment,0.0,378369386524.0
2022-04-09,156.0,First Day ISK Bonus,0.0,332500000.0
2022-04-10,-66.0,Structure Module (Market),-32100000000.0,17500000000.0
2022-04-10,-41.0,Planetary Industry (Market),-597552708.24,0.0
2022-04-10,-25.0,Asteroid (Market),0.0,37840500.0
2022-04-10,-17.0,Commodity (Market),-11561491197.46,1434049434004.31
2022-04-10,-16.0,Skill (Market),-116389957240.0,0.0
2022-04-10,-9.0,Blueprint (Market),-75520412921.98,0.0
2022-04-10,13.0,Office Rental Fee,-9978895083.0,0.0
2022-04-10,15.0,Repair Bill,-5365297978.0,72135.0
2022-04-10,19.0,Insurance,-33679560626.0,100886465636.0
2022-04-10,26.0,LP Store,-324659900000.0,0.0
2022-04-10,27.0,Agent Location Services,-42640000.0,0.0
2022-04-10,33.0,Agent Mission Reward,-314424264.0,119619070041.0
2022-04-10,35.0,CSPA,-57432201.0,0.0
2022-04-10,39.0,Corporation Registration Fee,-743907000.0,571128600.0
2022-04-10,40.0,Corporation Logo Change Cost,-2700.0,0.0
2022-04-10,41.0,Release Of Impounded Property,-46939421.0,0.0
2022-04-10,46.0,Brokers Fee,-232865908005.0,0.0
2022-04-10,49.0,War Fee,-2300000000.0,0.0
2022-04-10,50.0,Alliance Maintainance Fee,-788000000.0,0.0
2022-04-10,51.0,Contraband Fine,-1255500.0,0.0
2022-04-10,54.0,Transaction Tax,-904636817197.0,0.0
2022-04-10,55.0,Jump Clone Installation Fee,-1045800000.0,0.0
2022-04-10,56.0,Manufacturing,-85759353506.0,0.0
2022-04-10,57.0,Researching Technology,-860241232.0,0.0
2022-04-10,58.0,Researching Time Productivity,-8247008571.0,0.0
2022-04-10,59.0,Researching Material Productivity,-13772665625.0,0.0
2022-04-10,60.0,Copying,-2774994103.0,0.0
2022-04-10,72.0,Contract Brokers Fee,-10868673851.0,0.0
2022-04-10,73.0,Contract Sales Tax,-7505778533.0,0.0
2022-04-10,80.0,Contract Brokers Fee (corp),-1618897174.0,0.0
2022-04-10,85.0,Bounty Prizes,0.0,921774665474.0
2022-04-10,86.0,Advertisement Listing Fee,-344500000.0,0.0
2022-04-10,87.0,Medal Creation,-60000000.0,0.0
2022-04-10,88.0,Medal Issued,-715000000.0,0.0
2022-04-10,96.0,Planetary Import Tax,-905112061.0,0.0
2022-04-10,97.0,Planetary Export Tax,-4251424088.0,0.0
2022-04-10,98.0,Planetary Construction,-16202200000.0,0.0
2022-04-10,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,248984828925.42
2022-04-10,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,28928516987.26
2022-04-10,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,402914901297.12
2022-04-10,101.0,Bounty Surcharge,-1063103593.0,0.0
2022-04-10,117.0,Security Processing Fee,-2493000000.0,0.0
2022-04-10,120.0,Industry Job Tax,-2005446341.0,0.0
2022-04-10,122.0,Infrastructure Hub maintenance,-40642000000.0,0.0
2022-04-10,123.0,Asset Safety recovery Tax,-68277783239.0,0.0
2022-04-10,125.0,Project Discovery reward,0.0,27319122821.0
2022-04-10,127.0,Reprocessing Tax,-1076772447.0,0.0
2022-04-10,128.0,Jump Clone Activation Fee,-2277900000.0,0.0
2022-04-10,135.0,Reactions,-33108681769.0,0.0
2022-04-10,141.0,Skill Purchase,-245906913850.0,0.0
2022-04-10,145.0,Hypernet Relay Tax,-53766939592.0,0.0
2022-04-10,147.0,Redeemed ISK token,0.0,98195000.0
2022-04-10,149.0,SCC surcharge,-72689037238.0,0.0
2022-04-10,155.0,ESS Main Bank Autopayment,0.0,390483908550.0
2022-04-10,156.0,First Day ISK Bonus,0.0,367500000.0
2022-04-11,-66.0,Structure Module (Market),-35400000000.0,7300000000.0
2022-04-11,-41.0,Planetary Industry (Market),-520449218.93,0.0
2022-04-11,-25.0,Asteroid (Market),0.0,28877500.0
2022-04-11,-17.0,Commodity (Market),-15323443823.06,1373622532976.41
2022-04-11,-16.0,Skill (Market),-71619621430.0,0.0
2022-04-11,-9.0,Blueprint (Market),-52795879975.0,0.0
2022-04-11,13.0,Office Rental Fee,-10239421765.0,0.0
2022-04-11,15.0,Repair Bill,-4073054757.0,1170399.0
2022-04-11,19.0,Insurance,-28417871292.0,79567120029.0
2022-04-11,26.0,LP Store,-242356650000.0,0.0
2022-04-11,27.0,Agent Location Services,-40196000.0,0.0
2022-04-11,33.0,Agent Mission Reward,-199690288.0,109051944203.0
2022-04-11,35.0,CSPA,-37922823.0,0.0
2022-04-11,39.0,Corporation Registration Fee,-395150600.0,316760400.0
2022-04-11,40.0,Corporation Logo Change Cost,-2000.0,0.0
2022-04-11,41.0,Release Of Impounded Property,-29072924.0,0.0
2022-04-11,46.0,Brokers Fee,-212137658853.0,0.0
2022-04-11,48.0,Alliance Registration Fee,-1000000000.0,0.0
2022-04-11,49.0,War Fee,-4800000000.0,0.0
2022-04-11,50.0,Alliance Maintainance Fee,-2320000000.0,0.0
2022-04-11,51.0,Contraband Fine,-20595000.0,0.0
2022-04-11,54.0,Transaction Tax,-804911877861.0,0.0
2022-04-11,55.0,Jump Clone Installation Fee,-928800000.0,0.0
2022-04-11,56.0,Manufacturing,-59177665661.0,0.0
2022-04-11,57.0,Researching Technology,-585690150.0,0.0
2022-04-11,58.0,Researching Time Productivity,-25963384254.0,0.0
2022-04-11,59.0,Researching Material Productivity,-12635443006.0,0.0
2022-04-11,60.0,Copying,-1727150518.0,0.0
2022-04-11,72.0,Contract Brokers Fee,-11201521522.0,0.0
2022-04-11,73.0,Contract Sales Tax,-5527615941.0,0.0
2022-04-11,80.0,Contract Brokers Fee (corp),-1773533097.0,0.0
2022-04-11,85.0,Bounty Prizes,0.0,867675162104.0
2022-04-11,86.0,Advertisement Listing Fee,-262500000.0,0.0
2022-04-11,87.0,Medal Creation,-105000000.0,0.0
2022-04-11,88.0,Medal Issued,-200000000.0,0.0
2022-04-11,96.0,Planetary Import Tax,-834011261.0,0.0
2022-04-11,97.0,Planetary Export Tax,-4046362375.0,0.0
2022-04-11,98.0,Planetary Construction,-14341060000.0,45000.0
2022-04-11,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,419749969350.21
2022-04-11,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,14431925611.22
2022-04-11,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,401505415484.02
2022-04-11,101.0,Bounty Surcharge,-1062331174.0,0.0
2022-04-11,117.0,Security Processing Fee,-2131000000.0,0.0
2022-04-11,120.0,Industry Job Tax,-1411245875.0,0.0
2022-04-11,122.0,Infrastructure Hub maintenance,-24815000000.0,0.0
2022-04-11,123.0,Asset Safety recovery Tax,-34777323686.0,0.0
2022-04-11,125.0,Project Discovery reward,0.0,26284735215.0
2022-04-11,127.0,Reprocessing Tax,-1106556189.0,0.0
2022-04-11,128.0,Jump Clone Activation Fee,-2028600000.0,0.0
2022-04-11,135.0,Reactions,-34002511413.0,0.0
2022-04-11,141.0,Skill Purchase,-212220695050.0,0.0
2022-04-11,145.0,Hypernet Relay Tax,-37878286886.0,0.0
2022-04-11,147.0,Redeemed ISK token,0.0,86290000.0
2022-04-11,149.0,SCC surcharge,-54748125195.0,0.0
2022-04-11,155.0,ESS Main Bank Autopayment,0.0,377667502838.0
2022-04-11,156.0,First Day ISK Bonus,0.0,294000000.0
2022-04-12,-66.0,Structure Module (Market),-36400000000.0,26500000000.0
2022-04-12,-41.0,Planetary Industry (Market),-429189184.4,0.0
2022-04-12,-25.0,Asteroid (Market),0.0,26869750.0
2022-04-12,-17.0,Commodity (Market),-6620384581.48,1252155742182.46
2022-04-12,-16.0,Skill (Market),-89730743450.0,0.0
2022-04-12,-9.0,Blueprint (Market),-93129337502.0,0.0
2022-04-12,13.0,Office Rental Fee,-8779433816.0,0.0
2022-04-12,15.0,Repair Bill,-3840389368.0,1432244.0
2022-04-12,19.0,Insurance,-24499547605.0,69100605919.0
2022-04-12,26.0,LP Store,-307042300000.0,0.0
2022-04-12,27.0,Agent Location Services,-33500000.0,0.0
2022-04-12,33.0,Agent Mission Reward,-276215077.0,110751425420.0
2022-04-12,35.0,CSPA,-65302234.0,0.0
2022-04-12,39.0,Corporation Registration Fee,-711911000.0,559930000.0
2022-04-12,40.0,Corporation Logo Change Cost,-2500.0,0.0
2022-04-12,41.0,Release Of Impounded Property,-58807701.0,0.0
2022-04-12,46.0,Brokers Fee,-181756105842.0,0.0
2022-04-12,49.0,War Fee,-4300000000.0,0.0
2022-04-12,50.0,Alliance Maintainance Fee,-580000000.0,0.0
2022-04-12,51.0,Contraband Fine,-2105025.0,0.0
2022-04-12,54.0,Transaction Tax,-743644751646.0,0.0
2022-04-12,55.0,Jump Clone Installation Fee,-769500000.0,0.0
2022-04-12,56.0,Manufacturing,-73358212815.0,0.0
2022-04-12,57.0,Researching Technology,-606227514.0,0.0
2022-04-12,58.0,Researching Time Productivity,-16564372453.0,0.0
2022-04-12,59.0,Researching Material Productivity,-12319222005.0,0.0
2022-04-12,60.0,Copying,-1822830082.0,0.0
2022-04-12,72.0,Contract Brokers Fee,-9514072303.0,0.0
2022-04-12,73.0,Contract Sales Tax,-5294340018.0,0.0
2022-04-12,80.0,Contract Brokers Fee (corp),-1145439835.0,0.0
2022-04-12,85.0,Bounty Prizes,0.0,850785852844.0
2022-04-12,86.0,Advertisement Listing Fee,-284000000.0,0.0
2022-04-12,87.0,Medal Creation,-55000000.0,0.0
2022-04-12,88.0,Medal Issued,-105000000.0,0.0
2022-04-12,96.0,Planetary Import Tax,-897718994.0,0.0
2022-04-12,97.0,Planetary Export Tax,-3204833794.0,0.0
2022-04-12,98.0,Planetary Construction,-13458785000.0,0.0
2022-04-12,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,438284043429.99
2022-04-12,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,31299938384.1
2022-04-12,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,337703441617.0
2022-04-12,101.0,Bounty Surcharge,-1136398462.0,0.0
2022-04-12,114.0,War ally contract,-8500000.0,0.0
2022-04-12,117.0,Security Processing Fee,-1979000000.0,0.0
2022-04-12,120.0,Industry Job Tax,-1384305616.0,0.0
2022-04-12,122.0,Infrastructure Hub maintenance,-32263000000.0,0.0
2022-04-12,123.0,Asset Safety recovery Tax,-38299906378.0,0.0
2022-04-12,125.0,Project Discovery reward,0.0,25191337043.0
2022-04-12,127.0,Reprocessing Tax,-1709715009.0,0.0
2022-04-12,128.0,Jump Clone Activation Fee,-1827900000.0,0.0
2022-04-12,135.0,Reactions,-27596653912.0,0.0
2022-04-12,141.0,Skill Purchase,-209605511700.0,0.0
2022-04-12,145.0,Hypernet Relay Tax,-34315852811.0,0.0
2022-04-12,147.0,Redeemed ISK token,0.0,78550000.0
2022-04-12,149.0,SCC surcharge,-55706496384.0,0.0
2022-04-12,155.0,ESS Main Bank Autopayment,0.0,368912955123.0
2022-04-12,156.0,First Day ISK Bonus,0.0,302000000.0
2022-04-13,-66.0,Structure Module (Market),-33000000000.0,17200000000.0
2022-04-13,-41.0,Planetary Industry (Market),-398004370.35,0.0
2022-04-13,-25.0,Asteroid (Market),0.0,27141500.0
2022-04-13,-17.0,Commodity (Market),-15546361799.06,1443269815844.06
2022-04-13,-16.0,Skill (Market),-71101013340.0,0.0
2022-04-13,-9.0,Blueprint (Market),-158649808918.0,0.0
2022-04-13,13.0,Office Rental Fee,-9466876688.0,0.0
2022-04-13,15.0,Repair Bill,-3523990590.0,123533.0
2022-04-13,19.0,Insurance,-29462371660.0,69390147179.0
2022-04-13,26.0,LP Store,-311818510000.0,0.0
2022-04-13,27.0,Agent Location Services,-30945000.0,0.0
2022-04-13,33.0,Agent Mission Reward,-191116366.0,114254461430.0
2022-04-13,35.0,CSPA,-97433476.0,0.0
2022-04-13,39.0,Corporation Registration Fee,-443144600.0,324759400.0
2022-04-13,40.0,Corporation Logo Change Cost,-1100.0,0.0
2022-04-13,41.0,Release Of Impounded Property,-31143944.0,0.0
2022-04-13,46.0,Brokers Fee,-217615901420.0,0.0
2022-04-13,49.0,War Fee,-3200000000.0,0.0
2022-04-13,50.0,Alliance Maintainance Fee,-762000000.0,0.0
2022-04-13,51.0,Contraband Fine,-1251300.0,0.0
2022-04-13,54.0,Transaction Tax,-800531157869.0,0.0
2022-04-13,55.0,Jump Clone Installation Fee,-825300000.0,0.0
2022-04-13,56.0,Manufacturing,-63862408559.0,0.0
2022-04-13,57.0,Researching Technology,-613591488.0,0.0
2022-04-13,58.0,Researching Time Productivity,-9181565285.0,0.0
2022-04-13,59.0,Researching Material Productivity,-12293477523.0,0.0
2022-04-13,60.0,Copying,-2112462099.0,0.0
2022-04-13,72.0,Contract Brokers Fee,-16274794831.0,0.0
2022-04-13,73.0,Contract Sales Tax,-9510581765.0,0.0
2022-04-13,80.0,Contract Brokers Fee (corp),-2419022565.0,0.0
2022-04-13,85.0,Bounty Prizes,0.0,849141084968.0
2022-04-13,86.0,Advertisement Listing Fee,-240750000.0,0.0
2022-04-13,87.0,Medal Creation,-25000000.0,0.0
2022-04-13,88.0,Medal Issued,-105000000.0,0.0
2022-04-13,96.0,Planetary Import Tax,-793798689.0,0.0
2022-04-13,97.0,Planetary Export Tax,-3706093994.0,0.0
2022-04-13,98.0,Planetary Construction,-14744295000.0,0.0
2022-04-13,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,351278429451.41
2022-04-13,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,19827376318.18
2022-04-13,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,371133166298.04
2022-04-13,101.0,Bounty Surcharge,-770600039.0,0.0
2022-04-13,114.0,War ally contract,-28000000.0,0.0
2022-04-13,117.0,Security Processing Fee,-1828000000.0,0.0
2022-04-13,120.0,Industry Job Tax,-1296533080.0,0.0
2022-04-13,122.0,Infrastructure Hub maintenance,-48258000000.0,0.0
2022-04-13,123.0,Asset Safety recovery Tax,-85384341511.0,0.0
2022-04-13,125.0,Project Discovery reward,0.0,25264867581.0
2022-04-13,127.0,Reprocessing Tax,-1086205437.0,0.0
2022-04-13,128.0,Jump Clone Activation Fee,-1791000000.0,0.0
2022-04-13,135.0,Reactions,-20099695321.0,0.0
2022-04-13,141.0,Skill Purchase,-224367638950.0,0.0
2022-04-13,145.0,Hypernet Relay Tax,-37767185368.0,0.0
2022-04-13,147.0,Redeemed ISK token,0.0,70020000.0
2022-04-13,149.0,SCC surcharge,-62883244846.0,0.0
2022-04-13,155.0,ESS Main Bank Autopayment,0.0,361774717732.0
2022-04-13,156.0,First Day ISK Bonus,0.0,293500000.0
2022-04-14,-66.0,Structure Module (Market),-36700000000.0,16600000000.0
2022-04-14,-41.0,Planetary Industry (Market),-386201497.22,0.0
2022-04-14,-25.0,Asteroid (Market),0.0,27569000.0
2022-04-14,-17.0,Commodity (Market),-8796899990.74,1232469875417.64
2022-04-14,-16.0,Skill (Market),-92329521230.0,0.0
2022-04-14,-9.0,Blueprint (Market),-132440403584.0,0.0
2022-04-14,13.0,Office Rental Fee,-11308488624.0,0.0
2022-04-14,15.0,Repair Bill,-3845787710.0,2533662.0
2022-04-14,19.0,Insurance,-27199351450.0,79142630122.0
2022-04-14,26.0,LP Store,-243099275000.0,0.0
2022-04-14,27.0,Agent Location Services,-47220000.0,0.0
2022-04-14,33.0,Agent Mission Reward,-197940998.0,109422604767.0
2022-04-14,35.0,CSPA,-64258396.0,0.0
2022-04-14,39.0,Corporation Registration Fee,-652718400.0,503937000.0
2022-04-14,40.0,Corporation Logo Change Cost,-2800.0,0.0
2022-04-14,41.0,Release Of Impounded Property,-38340218.0,0.0
2022-04-14,46.0,Brokers Fee,-219799899556.0,0.0
2022-04-14,48.0,Alliance Registration Fee,-6000000000.0,2000000000.0
2022-04-14,49.0,War Fee,-3000000000.0,0.0
2022-04-14,50.0,Alliance Maintainance Fee,-1046000000.0,0.0
2022-04-14,51.0,Contraband Fine,-324649800.0,0.0
2022-04-14,54.0,Transaction Tax,-792199471139.0,0.0
2022-04-14,55.0,Jump Clone Installation Fee,-882900000.0,0.0
2022-04-14,56.0,Manufacturing,-62236356919.0,0.0
2022-04-14,57.0,Researching Technology,-1301925084.0,0.0
2022-04-14,58.0,Researching Time Productivity,-9926057711.0,0.0
2022-04-14,59.0,Researching Material Productivity,-12927727494.0,0.0
2022-04-14,60.0,Copying,-3918263755.0,0.0
2022-04-14,72.0,Contract Brokers Fee,-12726683464.0,0.0
2022-04-14,73.0,Contract Sales Tax,-6391981603.0,0.0
2022-04-14,80.0,Contract Brokers Fee (corp),-995892699.0,0.0
2022-04-14,85.0,Bounty Prizes,0.0,869075098635.0
2022-04-14,86.0,Advertisement Listing Fee,-197750000.0,0.0
2022-04-14,87.0,Medal Creation,-55000000.0,0.0
2022-04-14,88.0,Medal Issued,-85000000.0,0.0
2022-04-14,96.0,Planetary Import Tax,-722038131.0,0.0
2022-04-14,97.0,Planetary Export Tax,-3402822005.0,0.0
2022-04-14,98.0,Planetary Construction,-14828230000.0,0.0
2022-04-14,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,290591841680.55
2022-04-14,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,23354501012.16
2022-04-14,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,296420628848.07
2022-04-14,101.0,Bounty Surcharge,-879654694.0,0.0
2022-04-14,117.0,Security Processing Fee,-1587000000.0,0.0
2022-04-14,120.0,Industry Job Tax,-1662491754.0,0.0
2022-04-14,122.0,Infrastructure Hub maintenance,-46172000000.0,0.0
2022-04-14,123.0,Asset Safety recovery Tax,-81145158054.0,0.0
2022-04-14,125.0,Project Discovery reward,0.0,26404594691.0
2022-04-14,127.0,Reprocessing Tax,-763362981.0,0.0
2022-04-14,128.0,Jump Clone Activation Fee,-1780200000.0,0.0
2022-04-14,135.0,Reactions,-24526415833.0,0.0
2022-04-14,141.0,Skill Purchase,-242750459250.0,0.0
2022-04-14,145.0,Hypernet Relay Tax,-40609960496.0,0.0
2022-04-14,147.0,Redeemed ISK token,0.0,74385000.0
