history_date,security_band,asteroid_volume_mined,gas_volume_mined,ice_volume_mined,moon_volume_mined,asteroid_volume_wasted,gas_volume_wasted,ice_volume_wasted,moon_volume_wasted
2024-06-24,Low Sec,108952822.35,7566400.0,2068000.0,82220800.0,30850255.0,781540.0,428000.0,6625130.0
2024-06-24,Null Sec,895211381.1,6418620.0,407985000.0,901343990.0,147177765.2,469460.0,88184000.0,31925810.0
2024-06-24,Pochven,10348672.0,0.0,0.0,1355360.0,5627872.0,0.0,0.0,444740.0
2024-06-24,Wormhole,116413139.65,23677134.0,724000.0,17757010.0,36478053.3,4597607.0,159000.0,1422090.0
2024-06-25,High Sec,827547452.7,1792260.0,600135000.0,661369360.0,194855685.4,140210.0,120575000.0,127409140.0
2024-06-25,Low Sec,115772511.1,7166300.0,2428000.0,54682730.0,36042398.75,858420.0,588000.0,3265910.0
2024-06-25,Null Sec,737947340.75,5742170.0,470231000.0,1035447640.0,107017171.7,590520.0,101912000.0,30851000.0
2024-06-25,Pochven,6589808.0,0.0,0.0,0.0,713536.0,0.0,0.0,0.0
2024-06-25,Wormhole,112734200.55,25483871.0,3872000.0,2233030.0,31856444.1,5189921.0,1075000.0,570170.0
2024-06-26,High Sec,829681291.4,2045120.0,616454000.0,786196110.0,205190037.95,101900.0,122935000.0,116560270.0
2024-06-26,Low Sec,91729899.3,6710340.0,5256000.0,57989390.0,26102840.5,727780.0,1519000.0,5768410.0
2024-06-26,Null Sec,679959740.0,5086100.0,330082000.0,852215600.0,113245837.9,490940.0,70244000.0,34876010.0
2024-06-26,Pochven,5574504.0,0.0,0.0,0.0,1555880.0,0.0,0.0,0.0
2024-06-26,Wormhole,92991073.7,24914846.0,1382000.0,1163310.0,30575382.5,5311726.0,431000.0,229430.0
2024-06-27,High Sec,802205904.55,1688310.0,645217000.0,728781480.0,195864631.9,142610.0,127519000.0,105838600.0
2024-06-27,Low Sec,109265939.0,7042050.0,1591000.0,36184310.0,31348224.3,721260.0,390000.0,2717810.0
2024-06-27,Null Sec,848365600.3,5117910.0,408473000.0,941285610.0,127632133.6,598130.0,72901000.0,44082170.0
2024-06-27,Pochven,9929328.0,0.0,0.0,0.0,2406320.0,0.0,0.0,0.0
2024-06-27,Wormhole,105676950.3,21975555.0,3946000.0,6850270.0,30892664.4,4478382.0,1247000.0,1068760.0
2024-06-28,High Sec,768562185.8,1884420.0,639668000.0,849773050.0,188794639.25,97450.0,118592000.0,152335510.0
2024-06-28,Low Sec,84297140.9,6960700.0,1905000.0,57805720.0,21771756.2,789170.0,504000.0,5991250.0
2024-06-28,Null Sec,818481462.7,5207870.0,354861000.0,1196565000.0,135198590.6,672360.0,73757000.0,42056230.0
2024-06-28,Pochven,11807256.0,0.0,0.0,0.0,2995488.0,0.0,0.0,0.0
2024-06-28,Wormhole,121246820.2,24248194.0,236000.0,13578500.0,40381111.0,4707153.0,61000.0,3737840.0
